insee,commune_name,total_tiles,total_population,total_households,avg_income_person,mean_poverty_rate,avg_income_person_popweighted,mean_poverty_rate_hhweighted
51639,La Ville-sous-Orbais,2,13.0,7.1,28394.4,20.695,28853.67692307692,11.263239436619719
76135,Bouville,3,365.0,127.2,27526.99,1.4833333333333334,28851.562520547945,2.2024135220125785
95313,L'Isle-Adam,6,8436.0,3880.0,30648.60666666667,4.34,28847.581786984356,7.7292737113402055
78346,Longnes,3,979.0,376.5,29479.35666666667,5.046666666666667,28845.09805413687,6.186653386454182
74089,Cordon,3,617.5,275.8,29162.646666666667,14.39,28842.960356275304,13.051805656272665
31160,Daux,7,1746.0,649.2,28205.494285714285,4.202857142857143,28842.356030927836,4.08334257547751
74117,Étercy,1,252.5,96.00000000000001,28834.66,8.23,28834.66,8.23
68312,Sondersdorf,2,188.0,77.1,30201.864999999998,11.125,28833.526489361706,13.101932555123218
51012,Anthenay,1,74.5,26.0,28832.96,3.08,28832.96,3.08
67350,Oberschaeffolsheim,2,2187.5,919.9000000000001,28713.71,5.1899999999999995,28831.31336,5.211834982063268
77427,Saint-Mesmes,1,121.5,40.0,28828.0,2.5,28828.0,2.5
21218,Curtil-Saint-Seine,1,80.5,31.099999999999998,28825.98,0.0,28825.980000000003,0.0
25139,La Chaux,6,438.0,171.5,28400.146666666667,5.77,28824.247899543378,6.23802915451895
64075,Audaux,1,27.0,12.9,28821.01,6.98,28821.009999999995,6.9799999999999995
77196,Fresnes-sur-Marne,3,736.5,251.7,30339.506666666668,4.39,28818.312511880515,4.685399284862932
67327,Niederlauterbach,3,618.0,258.5,28074.746666666662,8.236666666666666,28817.347411003237,6.57816247582205
68025,Bendorf,1,32.5,16.4,28814.04,0.0,28814.04,0.0
25301,Guyans-Vennes,7,710.0,277.8,27192.058571428573,11.314285714285715,28814.035936619715,8.745158387329012
91086,Bondoufle,1,2484.5,955.0000000000001,28813.79,4.6,28813.789999999997,4.6
50294,Martinvast,4,387.5,156.6,28422.6675,3.6225,28811.969741935485,2.487068965517241
51479,Saint-Euphraise-et-Clairizet,2,251.5,98.8,29450.995,3.4299999999999997,28807.16365805169,3.844838056680162
69136,Montagny,2,1788.5,656.9,30457.745,2.785,28800.639421302767,5.027329882782768
57659,Spicheren,4,1658.5,724.3,29136.88,9.7775,28800.549303587577,10.110628192737815
64059,Artigueloutan,1,390.5,150.1,28800.45,1.93,28800.45,1.93
33419,Saint-Hilaire-du-Bois,1,18.0,7.900000000000001,28799.23,0.0,28799.23,0.0
51153,Chouilly,4,928.5,423.20000000000005,29463.8575,6.7325,28795.650630048465,4.747563799621928
67530,Wickersheim-Wilshausen,1,268.5,104.6,28795.15,2.68,28795.15,2.6799999999999997
51387,Moslins,1,86.0,34.3,28794.71,2.62,28794.71,2.62
77469,Touquin,3,330.5,116.9,28976.173333333336,5.836666666666666,28791.096580937978,5.731933276304534
73284,Salins-Fontaine,1,16.0,7.6,28791.02,9.21,28791.02,9.21
25432,Orchamps-Vennes,12,1962.0,844.0,28157.0,7.710833333333333,28790.92537716616,7.357682464454976
91204,Écharcon,1,510.5,207.0,28786.15,7.73,28786.15,7.73
68010,Aspach,2,898.0,362.9,28762.205,3.0999999999999996,28783.87876391982,3.0558969413061448
25163,Corcelle-Mieslot,1,82.0,34.0,28771.41,8.82,28771.41,8.82
95394,Méry-sur-Oise,2,68.0,26.3,28223.285000000003,9.645,28769.635000000002,7.225361216730037
94071,Sucy-en-Brie,2,9376.0,3952.0,29593.965,8.370000000000001,28769.25875426621,8.782216599190283
68247,Oderen,1,173.5,78.20000000000002,28764.42,3.71,28764.420000000002,3.71
71567,Vergisson,2,214.0,105.39999999999999,29668.885000000002,3.835,28761.275303738323,5.8798481973434535
38527,Vaujany,1,36.0,18.0,28757.1,5.56,28757.1,5.56
73193,Ontex,1,57.0,27.4,28756.64,2.55,28756.64,2.55
68105,Gildwiller,1,39.0,17.0,28755.61,0.0,28755.61,0.0
01157,Fareins,1,341.0,143.99999999999997,28754.69,2.08,28754.69,2.08
67391,Reinhardsmunster,1,7.0,3.3,28754.03,9.09,28754.03,9.09
13079,Puyloubier,19,1483.5,618.9,30987.96,11.29,28752.68466801483,10.37375828082081
69034,Caluire-et-Cuire,3,16754.0,7946.0,29202.62,8.103333333333333,28752.202773367553,8.183793103448275
38199,Jardin,4,1092.0,426.80000000000007,28156.3925,4.245,28750.878672161176,3.6546790065604493
77190,Fontains,2,20.0,9.3,28750.71,0.0,28750.719,0.0
54411,Ormes-et-Ville,1,185.5,73.90000000000002,28750.12,4.19,28750.12,4.19
59523,Sainghin-en-Mélantois,2,1541.0,633.4,28647.379999999997,10.785,28750.100545100584,7.576182507104515
76167,Cauville-sur-Mer,2,804.0,277.20000000000005,28714.254999999997,3.315,28747.353575870646,3.24239898989899
67146,Friesenheim,1,5.0,2.0,28745.94,5.0,28745.939999999995,5.0
21192,Corcelles-les-Monts,4,557.5,239.0,29719.4725,2.69,28745.86152466368,2.8823723849372387
57534,Peltre,1,1118.0,478.9,28745.75,6.47,28745.75,6.47
74155,Lullin,4,509.5,226.79999999999998,31367.489999999998,9.475,28745.33685966634,12.124656084656083
10163,Fuligny,3,43.0,20.6,27736.25333333333,8.223333333333334,28744.336744186046,8.25368932038835
69231,Saint-Pierre-la-Palud,1,467.5,157.1,28744.02,4.84,28744.02,4.84
14228,Douvres-la-Délivrande,3,931.0,384.8,29017.716666666664,4.476666666666667,28736.328372717508,5.977702702702703
44055,La Baule-Escoublac,17,11151.0,5776.900000000001,28399.691764705884,7.193529411764707,28736.088292081426,8.338423895168688
21261,Fauverney,1,15.0,7.199999999999999,28731.41,6.94,28731.41,6.94
57445,Marieulles,1,391.0,153.1,28729.83,3.92,28729.83,3.9199999999999995
62529,Lorgies,2,648.5,218.8,28813.295,2.8,28728.081603700844,3.2468372943327237
13112,Velaux,13,6833.0,2752.5,27772.977692307693,10.583846153846155,28727.61180813698,7.286818165304269
18250,Serruelles,2,20.5,10.0,28726.309999999998,19.445,28726.31804878049,19.000999999999998
39274,Lajoux,2,49.0,26.0,29696.205,7.5,28717.91571428571,1.1538461538461537
10404,Verpillières-sur-Ource,2,103.0,48.5,27162.375,8.05,28717.59368932039,7.216494845360825
76314,Graimbouville,1,21.0,6.6000000000000005,28717.39,0.0,28717.389999999996,0.0
13101,Saint-Savournin,1,994.0,376.1,28716.48,4.79,28716.48,4.79
70201,Delain,1,27.0,9.600000000000001,28715.64,0.0,28715.64,0.0
27035,Bailleul-la-Vallée,1,8.0,4.0,28714.2,0.0,28714.2,0.0
25620,Ville-du-Pont,6,216.5,83.99999999999999,28430.993333333332,7.526666666666666,28714.001431870667,4.523654761904761
42093,Farnay,1,12.0,4.6,28708.43,8.7,28708.430000000004,8.7
31189,Forgues,1,39.0,17.0,28706.4,5.88,28706.4,5.88
54127,Chenières,3,435.5,174.10000000000005,27951.86333333333,10.213333333333333,28705.497967853047,10.625295807007468
51438,Poix,2,67.0,35.6,27144.075,7.87,28699.53955223881,3.6561797752808993
51190,Courtagnon,1,66.0,25.9,28699.03,7.72,28699.03,7.72
07225,Saint-Clair,1,50.5,18.0,28698.82,0.0,28698.82,0.0
90043,Faverois,2,522.5,220.69999999999996,30679.745,9.555,28698.250411483248,7.383969188944268
69177,Sourcieux-les-Mines,2,1287.0,500.0,28541.685,4.905,28691.11361305361,4.8168
60226,Ève,2,368.5,153.2,28676.22,3.6,28688.088466757123,3.6555613577023505
10438,Vitry-le-Croisé,4,240.5,107.2,28047.199999999997,10.365,28685.007775467773,6.532835820895522
32007,Ardizas,1,48.5,18.1,28684.31,5.52,28684.31,5.52
95042,Baillet-en-France,1,152.5,54.0,28681.79,1.85,28681.790000000005,1.85
68005,Ammerschwihr,2,831.5,373.1,27514.48,9.13,28677.27763680096,3.751080139372822
31469,Saint-Araille,1,15.0,7.5,28673.76,0.0,28673.76,0.0
68104,Geiswasser,1,138.5,57.6,28672.48,3.47,28672.48,3.47
57025,Anzeling,1,132.0,50.2,28671.74,8.17,28671.74,8.17
57479,Montenach,1,378.0,154.99999999999997,28663.38,12.97,28663.38,12.97
63245,Mozac,1,861.0,356.9,28662.55,3.61,28662.55,3.61
77485,Le Vaudoué,8,359.0,153.10000000000002,28951.10125,12.15625,28661.39637883008,6.467589810581319
25267,Gennes,1,134.0,66.9,28654.95,5.23,28654.95,5.23
38215,Luzinay,8,1866.5,711.1,29184.25875,6.54125,28653.233158317715,5.681293770215159
68018,Balschwiller,3,73.0,26.0,29601.350000000002,0.0,28653.18287671233,0.0
2A228,Pietrosella,16,876.5,413.5,28068.484375,12.585625,28652.249680547633,11.388868198307133
68267,Reiningue,6,1731.0,742.7999999999998,28033.126666666667,5.888333333333333,28652.054696707106,4.728450457727518
68205,Meyenheim,2,582.0,238.10000000000002,29989.165,2.805,28650.90795532646,4.243431331373373
43184,Saint-Ferréol-d'Auroure,1,320.5,109.1,28649.05,0.0,28649.050000000003,0.0
01101,Chevillard,1,126.0,55.199999999999996,28645.82,1.81,28645.82,1.81
25381,Miserey-Salines,1,876.0,359.1,28645.71,3.34,28645.710000000003,3.34
67049,Blaesheim,2,1002.0,416.70000000000005,28592.16,6.0600000000000005,28643.990588822355,5.998077753779698
59197,Ennevelin,3,1494.5,558.8,27893.926666666666,4.483333333333333,28643.95456674473,4.297841803865427
27285,Giverny,1,180.5,85.80000000000004,28643.44,7.11,28643.44,7.110000000000001
69269,Yzeron,2,134.0,57.49999999999999,28049.955,7.985,28641.736865671643,3.99944347826087
95213,Épiais-Rhus,2,145.0,63.0,28521.915,8.035,28640.748206896555,7.7766666666666655
67495,Truchtersheim,4,954.5,379.6,30619.32,4.3175,28639.321786275537,3.5792413066385667
38120,La Combe-de-Lancey,3,566.5,220.8,28426.66,3.723333333333333,28637.14618711386,3.806340579710145
95176,Cormeilles-en-Parisis,3,14365.5,5639.0,28724.676666666666,9.186666666666667,28635.048695833764,9.08094874977833
95059,Berville,3,281.0,107.0,28923.61333333333,1.1033333333333333,28632.568327402136,1.8684485981308412
13062,Mimet,5,935.5,366.9,32107.581999999995,3.686,28632.44545697488,8.42206595802671
90030,Croix,2,174.0,71.69999999999999,29211.84,19.35,28630.643218390804,16.45753138075314
25467,Pouilley-les-Vignes,1,612.5,259.0,28627.55,5.41,28627.55,5.41
31148,Clermont-le-Fort,3,75.0,39.2,31239.323333333334,15.410000000000002,28625.648933333334,19.130255102040817
51007,Ambonnay,2,784.5,321.9,31670.489999999998,6.41,28623.393518164437,8.445660142901522
54583,Villey-le-Sec,1,315.0,123.10000000000001,28620.1,0.0,28620.1,0.0
78537,Saint-Arnoult-en-Yvelines,2,3287.5,1384.0,27915.510000000002,6.855,28619.102144486693,6.362673410404625
77505,Villemareuil,2,20.0,6.8,28463.190000000002,8.84,28618.148999999998,10.29264705882353
42311,La Tour-en-Jarez,1,748.0,267.9,28617.92,5.97,28617.920000000002,5.97
18047,La Chapelle-d'Angillon,2,18.0,9.299999999999999,28616.6,14.69,28616.6,16.126451612903224
59570,Socx,2,410.0,162.99999999999997,29613.21,3.23,28615.45429268293,6.135018404907976
95157,Chérence,1,105.5,55.90000000000001,28613.37,10.91,28613.369999999995,10.91
80261,Dury,1,125.5,59.69999999999999,28610.26,6.7,28610.26,6.7
91412,Mondeville,1,596.5,236.10000000000002,28608.49,5.93,28608.49,5.93
25356,Maîche,5,2681.5,1301.0,29726.624,5.5120000000000005,28608.229750139843,9.907662567255958
68139,Hirtzbach,3,629.0,267.20000000000005,28317.039999999997,11.136666666666668,28606.1720508744,8.272372754491018
80627,Plachy-Buyon,2,569.0,239.89999999999998,28371.625,9.629999999999999,28599.784938488574,4.5876365152146725
42043,Chambœuf,2,704.5,252.0,27879.26,5.22,28598.341085876506,4.366666666666667
73155,Méry,3,1194.5,470.0,28082.916666666668,3.706666666666667,28597.928158225193,4.001395744680851
28113,Coulombs,3,45.0,17.2,28682.95,5.763333333333333,28593.782000000003,5.231220930232559
78677,Villette,1,265.5,97.0,28593.35,10.31,28593.35,10.31
01318,Rancé,3,296.5,95.0,28511.39333333333,1.75,28588.93114671164,2.1045157894736843
74099,Demi-Quartier,3,363.0,178.8,27601.38,9.299999999999999,28588.812369146002,8.555436241610737
67451,Schleithal,1,226.5,102.0,28586.0,2.94,28586.0,2.94
14355,Ponts sur Seulles,3,303.0,125.6,27416.696666666667,12.473333333333334,28585.933564356434,7.401162420382166
13072,Peynier,10,2987.0,1187.3,29032.740999999998,11.257,28583.659338801477,6.769992419775963
38368,Saint-Blaise-du-Buis,2,550.0,211.0,26510.03,10.575000000000001,28583.12927272727,6.213175355450237
77155,Dampmart,2,1149.0,440.0,28372.29,5.465,28579.427371627502,5.634590909090909
51076,Boursault,3,338.5,144.10000000000002,29401.86333333333,3.4766666666666666,28575.017740029543,4.788029146426092
60700,Warluis,2,125.5,51.3,28484.864999999998,4.215,28574.123027888447,4.092105263157896
28352,Saint-Martin-de-Nigelles,4,1079.5,402.6,29956.012499999997,5.18,28571.50864289023,5.711296572280178
28036,Berchères-sur-Vesgre,3,566.5,224.6,27764.676666666666,5.446666666666666,28567.53553398058,6.540560997328583
77195,Fouju,1,316.0,117.0,28561.2,2.56,28561.200000000004,2.56
21462,Norges-la-Ville,2,658.0,243.0,31343.495,5.415,28559.737325227965,5.761687242798353
51102,Cauroy-lès-Hermonville,1,2.0,0.9,28558.6,11.11,28558.6,11.110000000000001
77013,Aulnoy,4,228.0,90.1,30388.6975,1.3925,28558.43960526316,3.6597558268590453
33122,Cestas,40,8613.5,3498.1,28526.343,9.9555,28558.391702559937,5.654810897344271
60452,Neuville-Bosc,2,94.0,37.0,28590.42,5.265,28555.524255319146,5.407297297297297
78513,La Queue-les-Yvelines,1,261.5,106.30000000000001,28554.94,4.7,28554.94,4.7
90090,Saint-Dizier-l'Évêque,3,344.5,149.1,28480.123333333333,6.503333333333333,28554.916211901305,6.706914822266935
06148,Tourrettes-sur-Loup,11,3089.5,1298.5,29455.109090909093,12.15,28545.362094189997,14.587546399691956
77292,Messy,3,1160.5,440.1,29518.663333333334,3.5100000000000002,28544.93869021973,4.31922290388548
60528,Reilly,1,9.0,4.1,28543.73,2.44,28543.73,2.44
63455,Veyre-Monton,6,2993.0,1280.7,28806.51833333333,4.885000000000001,28540.812918476444,4.786617474818459
13082,Rognes,37,4303.5,1786.8,30121.775405405402,10.088378378378378,28539.74010688974,11.282682449070963
64100,Bassussarry,2,1175.0,476.9,29666.85,6.1,28538.939795744678,6.668383308869784
91556,Saint-Hilaire,1,4.0,1.4,28536.0,7.14,28536.0,7.14
77352,Ozouer-le-Voulgis,3,337.5,114.10000000000001,26718.570000000003,3.1133333333333333,28533.310474074075,2.9774758983347933
31057,Belberaud,2,858.5,319.1,28541.91,5.550000000000001,28530.484082702387,5.672340958947038
13118,Coudoux,2,2078.5,818.1,29913.39,3.21,28530.050271830645,6.2230289695636225
95046,Banthelu,1,118.0,37.400000000000006,28529.1,2.67,28529.1,2.67
77094,Charmentray,1,184.5,67.2,28527.98,3.57,28527.98,3.57
38176,Frontonas,5,1724.5,631.0,28895.023999999998,3.7700000000000005,28527.690086981733,3.646296354992076
60543,Rocquemont,1,85.0,31.9,28524.85,9.09,28524.85,9.09
68200,Manspach,1,37.0,18.5,28521.72,5.41,28521.720000000005,5.41
69154,Pollionnay,6,1830.0,716.0,29231.966666666664,6.473333333333334,28521.0065136612,6.394857541899441
68032,Berrwiller,2,901.5,366.09999999999997,27529.77,3.66,28520.182590127566,4.503572794318493
76357,Hermeville,1,267.0,99.89999999999999,28518.33,0.9,28518.33,0.9
77219,Guérard,8,1786.0,648.9000000000001,28539.1825,5.2425,28518.149454087343,4.236799198643859
76475,Franqueville-Saint-Pierre,2,1794.5,764.1000000000001,24885.89,8.53,28515.287734745056,5.106035859180735
68219,Le Haut-Soultzbach,3,635.5,252.7,29819.403333333332,2.433333333333333,28512.417230527146,3.6015947764147205
74083,Combloux,3,535.5,226.0,28883.52,10.25,28512.103165266108,8.320610619469027
68181,Levoncourt,1,86.0,30.0,28509.17,3.33,28509.169999999995,3.33
21297,Gilly-lès-Cîteaux,1,32.5,14.0,28506.44,0.0,28506.44,0.0
76541,Roumare,4,1258.0,470.79999999999995,28817.22,3.51,28505.811216216214,4.014167374681394
77395,Rumont,1,35.0,13.0,28505.33,7.69,28505.33,7.6899999999999995
77232,Isles-lès-Villenoy,1,322.5,122.0,28503.97,3.28,28503.970000000005,3.28
07348,Vogüé,1,25.0,14.0,28502.66,14.29,28502.66,14.290000000000001
68078,Eguisheim,2,1299.0,576.4,28586.385000000002,7.584999999999999,28500.47872979215,7.827664816099929
31184,Flourens,3,817.5,340.1,28730.516666666663,11.550000000000002,28500.079272171253,7.347730079388416
77523,Villuis,1,23.5,13.0,28497.31,0.0,28497.31,0.0
33009,Arcachon,7,7738.0,4750.0,32149.605714285713,8.382857142857143,28493.238936417678,10.245222105263158
59004,Aix-en-Pévèle,1,275.5,97.9,28493.07,7.15,28493.07,7.150000000000001
01257,Montanges,2,292.0,118.50000000000001,28508.305,9.49,28492.927226027397,6.330506329113925
